ParkUnit,Plot,EventID,EventDateTime,Temperature_C,WindSpeed,WindDesc,Rain,PercentCloud,Noise,NoiseSummary,Interval,ObservationNumber,AOUCode,TSN,ScientificName,Family,CommonName,Distance,DetectionType,Sex,Age,FlockSize,IsPreviousPlot,IsFlyover
Herbert Hoover,HEHO16,HEHO2010Jun020704AM,2010-06-02 07:04:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,11,MODO,177125,Zenaida macroura,Columbidae,mourning dove,100,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,14,AMRO,179759,Turdus migratorius,Turdidae,american robin,20,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,15,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,70,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,7,AMRO,179759,Turdus migratorius,Turdidae,american robin,70,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,6,AMRO,179759,Turdus migratorius,Turdidae,american robin,50,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,2,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,16,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,15,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,3,DICK,179165,Spiza americana,Cardinalidae,dickcissel,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,8,DICK,179165,Spiza americana,Cardinalidae,dickcissel,40,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,4,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,11,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,200,Unknown,Unk,Unknown,4,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,-9999,Unknown,Unk,Unknown,4,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,5,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,30,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,9,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,90,Unknown,Male,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,13,AMCR,179731,Corvus brachyrhynchos,Corvidae,american crow,100,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,12,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,100,Unknown,Male,Unknown,1,0,0
Herbert Hoover,HEHO13,HEHO2010Jun020716AM,2010-06-02 07:16:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,10,BARS,178448,Hirundo rustica,Hirundinidae,barn swallow,300,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,9,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,45,Unknown,Male,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,10,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,45,Unknown,Female,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,8,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,40,Unknown,Male,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,11,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,35,Unknown,Male,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,15,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,96,Unknown,Male,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,13,SOSP,179492,Melospiza melodia,Emberizidae,song sparrow,136,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,-9999,Unknown,Unk,Unknown,2,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,4,HOSP,179628,Passer domesticus,Passeridae,house sparrow,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,14,INBU,179150,Passerina cyanea,Cardinalidae,indigo bunting,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,16,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,96,Unknown,Female,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,18,DICK,179165,Spiza americana,Cardinalidae,dickcissel,55,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,17,DICK,179165,Spiza americana,Cardinalidae,dickcissel,40,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,3,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,19,AMRO,179759,Turdus migratorius,Turdidae,american robin,150,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,5,BAOR,179083,Icterus galbula,Icteridae,northern oriole,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,6,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Unknown,Unk,Unknown,2,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,2,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Unknown,Unk,Unknown,3,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,7,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO1,HEHO2010Jun020740AM,2010-06-02 07:40:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,12,NOCA,179124,Cardinalis cardinalis,Cardinalidae,northern cardinal,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,14,NOCA,179124,Cardinalis cardinalis,Cardinalidae,northern cardinal,75,Unknown,Unk,Unknown,2,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,2,NOCA,179124,Cardinalis cardinalis,Cardinalidae,northern cardinal,-9999,Unknown,Unk,Unknown,2,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,5,MODO,177125,Zenaida macroura,Columbidae,mourning dove,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,4,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,7,BAOR,179083,Icterus galbula,Icteridae,northern oriole,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,9,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,3,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Unknown,Unk,Unknown,2,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,20,AMRO,179759,Turdus migratorius,Turdidae,american robin,25,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,19,AMRO,179759,Turdus migratorius,Turdidae,american robin,15,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,8,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,18,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,60,Unknown,Unk,Unknown,3,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,12,CHSP,179435,Spizella passerina,Emberizidae,chipping sparrow,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,6,CHSP,179435,Spizella passerina,Emberizidae,chipping sparrow,-9999,Unknown,Unk,Unknown,2,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,13,CHSP,179435,Spizella passerina,Emberizidae,chipping sparrow,64,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,11,INBU,179150,Passerina cyanea,Cardinalidae,indigo bunting,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,17,INBU,179150,Passerina cyanea,Cardinalidae,indigo bunting,30,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,21,INBU,179150,Passerina cyanea,Cardinalidae,indigo bunting,74,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,10,HOSP,179628,Passer domesticus,Passeridae,house sparrow,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,15,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,44,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,-9999,Unknown,Unk,Unknown,2,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,16,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,80,Unknown,Unk,Unknown,2,0,0
Herbert Hoover,HEHO33,HEHO2010Jun020758AM,2010-06-02 07:58:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,22,AMRO,179759,Turdus migratorius,Turdidae,american robin,54,Unknown,Unk,Unknown,2,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,12,BARS,178448,Hirundo rustica,Hirundinidae,barn swallow,175,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,10,BCCH,554382,Poecile atricapillus,Paridae,black-capped chickadee,37,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,8,SOSP,179492,Melospiza melodia,Emberizidae,song sparrow,67,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,9,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,50,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,6,HOWR,178541,Troglodytes aedon,Troglodytidae,house wren,50,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,13,GRCA,178625,Dumetella carolinensis,Mimidae,gray catbird,30,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,11,CHSP,179435,Spizella passerina,Emberizidae,chipping sparrow,60,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,3,CHSP,179435,Spizella passerina,Emberizidae,chipping sparrow,-9999,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,7,BLJA,179680,Cyanocitta cristata,Corvidae,blue jay,109,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,4,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,23,Unknown,Unk,Unknown,5,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,1,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,-9999,Unknown,Unk,Unknown,5,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,2,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Unknown,Unk,Unknown,2,0,0
Herbert Hoover,HEHO34,HEHO2010Jun020806AM,2010-06-02 08:06:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,100,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,5,AMRO,179759,Turdus migratorius,Turdidae,american robin,48,Unknown,Unk,Unknown,1,0,0
Herbert Hoover,HEHO21,HEHO2011Jun160542AM,2011-06-16 05:42:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,AMRO,179759,Turdus migratorius,Turdidae,american robin,40,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO21,HEHO2011Jun160542AM,2011-06-16 05:42:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,41,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO21,HEHO2011Jun160542AM,2011-06-16 05:42:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,6,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,25,Seen First,Unk,Adult,3,0,0
Herbert Hoover,HEHO21,HEHO2011Jun160542AM,2011-06-16 05:42:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",>3-5 min,7,DICK,179165,Spiza americana,Cardinalidae,dickcissel,30,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO21,HEHO2011Jun160542AM,2011-06-16 05:42:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,4,MODO,177125,Zenaida macroura,Columbidae,mourning dove,150,Seen First,Unk,Adult,2,0,0
Herbert Hoover,HEHO21,HEHO2011Jun160542AM,2011-06-16 05:42:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,109,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO21,HEHO2011Jun160542AM,2011-06-16 05:42:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,0,medium noise,"  detection radius is probably substantially reduced",0-3 min,5,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,25,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO26,HEHO2011Jun160555AM,2011-06-16 05:55:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,4,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,70,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO26,HEHO2011Jun160555AM,2011-06-16 05:55:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,56,Seen First,Male,Adult,2,0,0
Herbert Hoover,HEHO26,HEHO2011Jun160555AM,2011-06-16 05:55:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,3,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,149,Seen First,Unk,Adult,2,0,0
Herbert Hoover,HEHO26,HEHO2011Jun160555AM,2011-06-16 05:55:00.000,15,(< 2 km/h),"calm, smoke rises vertically",no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,2,DICK,179165,Spiza americana,Cardinalidae,dickcissel,45,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO24,HEHO2011Jun160605AM,2011-06-16 06:05:00.000,16.5,(< 2 km/h),"calm, smoke rises vertically",no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,3,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,60,Seen First,Unk,Adult,1,0,1
Herbert Hoover,HEHO24,HEHO2011Jun160605AM,2011-06-16 06:05:00.000,16.5,(< 2 km/h),"calm, smoke rises vertically",no rain,0,high noise,"  probably detecting only the loudest/closest birds",0-3 min,1,DICK,179165,Spiza americana,Cardinalidae,dickcissel,39,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO24,HEHO2011Jun160605AM,2011-06-16 06:05:00.000,16.5,(< 2 km/h),"calm, smoke rises vertically",no rain,0,high noise,"  probably detecting only the loudest/closest birds",>3-5 min,6,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,60,Seen First,Unk,Adult,1,0,0
